2000, 25, -0.67, 2.09, -0.24, 2.56
3000, 25, -0.70, 1.87, 0.10, 2.79
3000, 25, -0.19, 1.47, 0.05, 2.63
3000, 25, -0.05, 1.74, 0.70, 3.20
3000, 25, -0.27, 1.50, 0.25, 2.48
3000, 25, -0.50, 2.06, 0.56, 3.03
3000, 25, -0.66, 1.80, -0.27, 3.20
3000, 25, 0.24, 1.97, 0.58, 2.83
3000, 25, -0.95, 2.48, 0.07, 3.15
3000, 25, -0.28, 2.46, -0.10, 3.25
3000, 25, -0.63, 1.97, 0.55, 3.30
4000, 25, 0.43, 4.51, 1.34, 4.78
4000, 25, -0.27, 2.62, 1.50, 4.03
4000, 25, -0.83, 3.04, 0.05, 3.68
4000, 25, -0.17, 3.18, 0.95, 4.16
4000, 25, -0.51, 1.88, 0.65, 3.40
4000, 25, -0.70, 2.62, 0.40, 3.40
4000, 25, -0.00, 2.63, 0.91, 3.73
4000, 25, 0.52, 2.97, 1.21, 3.55
4000, 25, -1.93, 5.03, 0.82, 5.73
4000, 25, -2.81, 4.58, -0.55, 4.39
5000, 25, 0.13, 2.38, 1.01, 3.06
5000, 25, -1.42, 4.08, 0.47, 5.07
5000, 25, -0.52, 1.88, 0.36, 2.94
5000, 25, 0.98, 2.78, 1.76, 4.26
5000, 25, -0.05, 1.85, 0.84, 3.17
5000, 25, -1.36, 2.37, -0.33, 3.25
5000, 25, 3.12, 5.07, 3.88, 6.27
5000, 25, 2.04, 4.67, 3.09, 5.73
5000, 25, -0.90, 2.68, 0.23, 3.67
5000, 25, -0.09, 4.60, 1.06, 4.57
100, 50, 0.02, 1.11, 0.09, 1.19
100, 50, 0.15, 1.21, 0.12, 1.23
100, 50, -0.08, 1.29, 0.05, 1.31
100, 50, -0.15, 1.29, -0.01, 1.29
100, 50, -0.34, 1.42, -0.13, 1.30
100, 50, -0.02, 1.30, 0.14, 1.23
100, 50, -0.33, 1.22, -0.11, 1.27
100, 50, -0.09, 1.34, 0.13, 1.25
100, 50, 0.01, 1.01, 0.14, 1.14
100, 50, -0.24, 1.34, -0.07, 1.17
500, 50, -0.13, 1.27, 0.04, 1.74
500, 50, -0.28, 1.43, 0.02, 1.66
