time,CP1,T1,DYE-2,Camp Century,Crête,SwissCamp,Summit,KAN-U,SouthDome,NASA-SE,NASA-U,Saddle
1990-01-01 12:00:00,-13.642517,-6.1035156e-05,-12.712463,-24.515274,-33.010284,-6.59317,-33.458725,-0.45507812,-22.306778,-21.00241,-23.917053,-20.962524
1990-01-02 12:00:00,-13.642517,-3.0517578e-05,-12.712372,-24.531937,-33.00894,-6.592987,-33.458725,-0.45507812,-22.307602,-20.99562,-23.917053,-20.962524
1990-01-03 12:00:00,-13.642303,-3.0517578e-05,-12.711304,-24.55339,-33.00894,-6.5918274,-33.458725,-0.45507812,-22.309723,-20.992096,-23.917053,-20.962524
1990-01-04 12:00:00,-13.642303,-3.0517578e-05,-12.710907,-24.575043,-33.00801,-6.5914,-33.458725,-0.45507812,-22.312164,-20.98384,-23.917053,-20.962524
1990-01-05 12:00:00,-13.642303,-3.0517578e-05,-12.710815,-24.591888,-33.007523,-6.591034,-33.458725,-0.4550476,-22.312454,-20.978287,-23.917053,-20.962524
1990-01-06 12:00:00,-13.642303,-6.1035156e-05,-12.710297,-24.608261,-33.007538,-6.590149,-33.458725,-0.4550476,-22.313278,-20.976456,-23.917053,-20.962524
1990-01-07 12:00:00,-13.642303,-3.0517578e-05,-12.709991,-24.625748,-33.00734,-6.5899353,-33.458725,-0.4550476,-22.31398,-20.976715,-23.917053,-20.962524
1990-01-08 12:00:00,-13.642303,-3.0517578e-05,-12.7099,-24.642944,-33.007202,-6.589813,-33.458725,-0.4550171,-22.314407,-20.976059,-23.917053,-20.962524
1990-01-09 12:00:00,-13.642303,-3.0517578e-05,-12.709381,-24.66043,-33.00598,-6.589752,-33.458725,-0.4550171,-22.31485,-20.975327,-23.917053,-20.962524
1990-01-10 12:00:00,-13.642303,-3.0517578e-05,-12.709015,-24.677582,-33.005707,-6.5896606,-33.458725,-0.4550171,-22.315445,-20.97554,-23.917053,-20.962524
1990-01-11 12:00:00,-13.642303,-6.1035156e-05,-12.70929,-24.694824,-33.00557,-6.589142,-33.458725,-0.4550171,-22.3154,-20.97586,-23.917053,-20.962524
1990-01-12 12:00:00,-13.642303,-3.0517578e-05,-12.709869,-24.712189,-33.00557,-6.589142,-33.458725,-0.4550171,-22.315384,-20.975616,-23.917053,-20.962524
1990-01-13 12:00:00,-13.642303,-3.0517578e-05,-12.709961,-24.729477,-33.00557,-6.589081,-33.458725,-0.4550171,-22.314514,-20.974762,-23.917053,-20.962524
1990-01-14 12:00:00,-13.642303,-3.0517578e-05,-12.710144,-24.746994,-33.0056,-6.589081,-33.458725,-0.4550171,-22.315384,-20.97551,-23.917053,-20.962524
1990-01-15 12:00:00,-13.642303,-3.0517578e-05,-12.710175,-24.763351,-33.0056,-6.5890503,-33.458725,-0.4550171,-22.314514,-20.975647,-23.917053,-20.962524
1990-01-16 12:00:00,-13.642303,-6.1035156e-05,-12.710205,-24.779648,-33.005814,-6.58902,-33.458725,-0.4550171,-22.314484,-20.976334,-23.917053,-20.962524
1990-01-17 12:00:00,-13.642303,-3.0517578e-05,-12.710266,-24.797318,-33.005432,-6.5890503,-33.458725,-0.4550171,-22.31134,-20.97638,-23.917053,-20.962524
1990-01-18 12:00:00,-13.642303,-3.0517578e-05,-12.710266,-24.814545,-33.005463,-6.5890503,-33.458725,-0.4550171,-22.30481,-20.976685,-23.917053,-20.962524
1990-01-19 12:00:00,-13.642303,-3.0517578e-05,-12.710785,-24.832016,-33.005493,-6.5888367,-33.458725,-0.4550171,-22.304596,-20.977661,-23.917053,-20.962524
1990-01-20 12:00:00,-13.642303,-3.0517578e-05,-12.710815,-24.849274,-33.005493,-6.5888367,-33.458725,-0.4550171,-22.304596,-20.977768,-23.917053,-20.962524
1990-01-21 12:00:00,-13.642303,-6.1035156e-05,-12.710815,-24.866455,-33.005493,-6.588806,-33.458725,-0.4550171,-22.304596,-20.978012,-23.917053,-20.962524
1990-01-22 12:00:00,-13.642303,-3.0517578e-05,-12.710815,-24.88382,-33.005493,-6.5887756,-33.458725,-0.4550171,-22.30481,-20.978119,-23.917053,-20.962524
1990-01-23 12:00:00,-13.642303,-3.0517578e-05,-12.710297,-24.90094,-33.005325,-6.5887756,-33.458725,-0.4550171,-22.304596,-20.978195,-23.917053,-20.962524
1990-01-24 12:00:00,-13.642303,-3.0517578e-05,-12.710754,-24.918411,-33.005325,-6.5887756,-33.458725,-0.4550171,-22.304596,-20.97847,-23.917053,-20.962524
1990-01-25 12:00:00,-13.642303,-3.0517578e-05,-12.710785,-24.929565,-33.004303,-6.5887756,-33.458725,-0.4550171,-22.30478,-20.979446,-23.917053,-20.962524
1990-01-26 12:00:00,-13.642303,-6.1035156e-05,-12.710815,-24.930786,-33.00409,-6.588745,-33.458725,-0.4550171,-22.30481,-20.979416,-23.917053,-20.962524
1990-01-27 12:00:00,-13.642303,-3.0517578e-05,-12.710815,-24.930817,-33.004272,-6.588745,-33.458725,-0.4550171,-22.305054,-20.978256,-23.917053,-20.962524
1990-01-28 12:00:00,-13.642303,-3.0517578e-05,-12.710297,-24.930862,-33.005005,-6.587921,-33.458725,-0.4550171,-22.306168,-20.97818,-23.917053,-20.962524
1990-01-29 12:00:00,-13.642303,-3.0517578e-05,-12.711304,-24.931137,-33.005005,-6.5878906,-33.458725,-0.4550171,-22.30632,-20.97847,-23.917053,-20.962524
1990-01-30 12:00:00,-13.642273,-3.0517578e-05,-12.712891,-24.930817,-33.005005,-6.588867,-33.458725,-0.4550476,-22.306274,-20.979446,-23.917053,-20.962524
1990-01-31 12:00:00,-13.642303,-3.0517578e-05,-12.712921,-24.928772,-33.005005,-6.5890503,-33.458725,-0.4550476,-22.306274,-20.979752,-23.917053,-20.962524
1990-02-01 12:00:00,-13.642303,-6.1035156e-05,-12.712921,-24.929,-33.00409,-6.5888367,-33.458725,-0.4550476,-22.30635,-20.98024,-23.917053,-20.962524
1990-02-02 12:00:00,-13.642303,-3.0517578e-05,-12.712921,-24.929047,-33.003967,-6.5888367,-33.458725,-0.4550476,-22.30754,-20.980286,-23.917053,-20.962524
1990-02-03 12:00:00,-13.642303,-3.0517578e-05,-12.71286,-24.929108,-33.003967,-6.588135,-33.458725,-0.4550476,-22.307648,-20.98059,-23.917053,-20.962524
1990-02-04 12:00:00,-13.642303,-3.0517578e-05,-12.712921,-24.929428,-33.003967,-6.5878906,-33.458725,-0.4550476,-22.307892,-20.980377,-23.917053,-20.962524
1990-02-05 12:00:00,-13.642303,-3.0517578e-05,-12.713776,-24.929459,-33.003967,-6.5878906,-33.458725,-0.4550476,-22.307922,-20.980347,-23.917053,-20.962524
1990-02-06 12:00:00,-13.642303,-6.1035156e-05,-12.713745,-24.92949,-33.003983,-6.5878906,-33.458725,-0.4550476,-22.307892,-20.980621,-23.917053,-20.962524
1990-02-07 12:00:00,-13.642303,-3.0517578e-05,-12.713806,-24.929535,-33.003998,-6.5878906,-33.458725,-0.4550476,-22.307983,-20.979645,-23.917023,-20.962524
1990-02-08 12:00:00,-13.642303,-3.0517578e-05,-12.713776,-24.92978,-33.003998,-6.5878906,-33.458725,-0.4550476,-22.307922,-20.978958,-23.917023,-20.962524
1990-02-09 12:00:00,-13.642303,-3.0517578e-05,-12.713806,-24.929855,-33.00406,-6.5878906,-33.458725,-0.4550476,-22.307922,-20.979446,-23.917023,-20.962524
1990-02-10 12:00:00,-13.642303,-3.0517578e-05,-12.713776,-24.927765,-33.003647,-6.5878906,-33.458725,-0.4550476,-22.307922,-20.979645,-23.917023,-20.962524
1990-02-11 12:00:00,-13.642303,-6.1035156e-05,-12.713776,-24.9272,-33.003662,-6.5878906,-33.458725,-0.4550476,-22.307907,-20.979416,-23.917023,-20.962524
1990-02-12 12:00:00,-13.642303,-3.0517578e-05,-12.713806,-24.925873,-33.003647,-6.5878906,-33.458725,-0.4550476,-22.307892,-20.979523,-23.917023,-20.962524
1990-02-13 12:00:00,-13.642303,-3.0517578e-05,-12.713806,-24.92595,-33.00348,-6.5878906,-33.458725,-0.4550476,-22.307678,-20.979172,-23.917023,-20.962524
1990-02-14 12:00:00,-13.642303,-3.0517578e-05,-12.716675,-24.926422,-33.003082,-6.58902,-33.458725,-0.45507812,-22.307892,-20.973373,-23.917023,-20.962524
1990-02-15 12:00:00,-13.642303,-3.0517578e-05,-12.718597,-24.92688,-33.002945,-6.58786,-33.458725,-0.45507812,-22.308578,-20.964066,-23.917053,-20.962524
1990-02-16 12:00:00,-13.642303,-6.1035156e-05,-12.719055,-24.9272,-33.00293,-6.5874634,-33.458725,-0.45507812,-22.31166,-20.957504,-23.917053,-20.962524
1990-02-17 12:00:00,-13.642303,-3.0517578e-05,-12.718689,-24.927338,-33.00296,-6.5854797,-33.458725,-0.4550476,-22.315796,-20.953888,-23.917053,-20.962524
1990-02-18 12:00:00,-13.642273,-3.0517578e-05,-12.718628,-24.927368,-33.00296,-6.585205,-33.458725,-0.4550476,-22.309418,-20.954575,-23.917053,-20.962524
1990-02-19 12:00:00,-13.642273,-3.0517578e-05,-12.718628,-24.927689,-33.00296,-6.585144,-33.458725,-0.4550476,-22.304474,-20.954681,-23.917053,-20.962524
1990-02-20 12:00:00,-13.642273,-3.0517578e-05,-12.718689,-24.927765,-33.00302,-6.5849304,-33.458725,-0.4550476,-22.304474,-20.954758,-23.917053,-20.962524
1990-02-21 12:00:00,-13.642273,-6.1035156e-05,-12.7187195,-24.928635,-33.003006,-6.5849,-33.458725,-0.4550476,-22.304092,-20.955032,-23.917053,-20.962524
1990-02-22 12:00:00,-13.642273,-3.0517578e-05,-12.7187195,-24.928696,-33.00305,-6.5849304,-33.458725,-0.4550476,-22.304108,-20.956009,-23.917053,-20.962524
1990-02-23 12:00:00,-13.642273,-3.0517578e-05,-12.718933,-24.928726,-33.00305,-6.5849304,-33.458725,-0.4550476,-22.304108,-20.956085,-23.917053,-20.962524
1990-02-24 12:00:00,-13.642273,-3.0517578e-05,-12.718933,-24.928802,-33.00305,-6.5848694,-33.458725,-0.4550476,-22.304459,-20.955719,-23.917053,-20.962524
1990-02-25 12:00:00,-13.642273,-3.0517578e-05,-12.718689,-24.929016,-33.00305,-6.5840454,-33.458725,-0.4550171,-22.30481,-20.954758,-23.917053,-20.962524
1990-02-26 12:00:00,-13.642273,-6.1035156e-05,-12.718658,-24.929092,-33.003036,-6.583954,-33.458725,-0.4550171,-22.304916,-20.955032,-23.917053,-20.962524
1990-02-27 12:00:00,-13.642212,-3.0517578e-05,-12.718689,-24.927765,-33.003265,-6.5839233,-33.458725,-0.4550171,-22.304916,-20.955978,-23.917053,-20.962524
1990-02-28 12:00:00,-13.642212,-3.0517578e-05,-12.718628,-24.92723,-33.003296,-6.5837097,-33.458725,-0.4550171,-22.304916,-20.956085,-23.917053,-20.962524
1990-03-01 12:00:00,-13.642212,-6.1035156e-05,-12.72168,-24.927338,-33.00258,-6.5851746,-33.458725,-0.45507812,-22.304901,-20.955322,-23.917053,-20.962524
1990-03-02 12:00:00,-13.642273,-3.0517578e-05,-12.720764,-24.927368,-33.002014,-6.5852356,-33.458725,-0.4550476,-22.305786,-20.954498,-23.917053,-20.962524
1990-03-03 12:00:00,-13.642303,-3.0517578e-05,-12.72287,-24.925766,-33.002945,-6.585205,-33.458725,-0.4550476,-22.305893,-20.95134,-23.917053,-20.962524
1990-03-04 12:00:00,-13.642303,-3.0517578e-05,-12.724182,-24.925568,-33.00177,-6.5858154,-33.458725,-0.4559021,-22.305893,-20.950317,-23.917053,-20.962524
1990-03-05 12:00:00,-13.642303,-3.0517578e-05,-12.726837,-24.92566,-33.001694,-6.586151,-33.458725,-0.4559021,-22.305893,-20.950363,-23.917023,-20.962524
1990-03-06 12:00:00,-13.642303,-6.1035156e-05,-12.726837,-24.925888,-33.001694,-6.585968,-33.458725,-0.45593262,-22.305847,-20.950241,-23.917023,-20.962524
1990-03-07 12:00:00,-13.642303,-3.0517578e-05,-12.726776,-24.924194,-33.001907,-6.5859375,-33.458725,-0.45599365,-22.305893,-20.950348,-23.917023,-20.962524
1990-03-08 12:00:00,-13.642303,-3.0517578e-05,-12.726776,-24.922272,-33.001907,-6.5859375,-33.458725,-0.45599365,-22.305817,-20.950424,-23.917023,-20.962524
1990-03-09 12:00:00,-13.642303,-3.0517578e-05,-12.726776,-24.921722,-33.001907,-6.585907,-33.458725,-0.45599365,-22.305817,-20.950699,-23.916977,-20.962524
1990-03-10 12:00:00,-13.642303,-3.0517578e-05,-12.726746,-24.921936,-33.001907,-6.5852356,-33.458725,-0.45599365,-22.305817,-20.950806,-23.916977,-20.962524
1990-03-11 12:00:00,-13.642517,-6.1035156e-05,-12.732025,-24.921997,-33.001587,-6.5887756,-33.458725,-0.45593262,-22.305817,-20.952179,-23.916962,-20.962524
1990-03-12 12:00:00,-13.643494,-3.0517578e-05,-12.743866,-24.922043,-33.000504,-6.598877,-33.458725,-0.4569702,-22.30568,-20.954712,-23.916977,-20.962524
1990-03-13 12:00:00,-13.643707,-3.0517578e-05,-12.748901,-24.922974,-33.000015,-6.60437,-33.458725,-0.45794678,-22.305817,-20.95758,-23.916977,-20.962524
1990-03-14 12:00:00,-13.643768,-3.0517578e-05,-12.754395,-24.923004,-32.99974,-6.6047363,-33.458725,-0.45819092,-22.304916,-20.960815,-23.916977,-20.962524
1990-03-15 12:00:00,-13.643768,-3.0517578e-05,-12.755127,-24.92308,-32.999603,-6.604706,-33.458725,-0.45825195,-22.304916,-20.96106,-23.916977,-20.962524
1990-03-16 12:00:00,-13.643768,-6.1035156e-05,-12.755127,-24.923325,-32.999405,-6.6046753,-33.458725,-0.45825195,-22.305786,-20.96025,-23.916962,-20.962524
1990-03-17 12:00:00,-13.643768,-3.0517578e-05,-12.755127,-24.9234,-32.99942,-6.604706,-33.458725,-0.45825195,-22.305817,-20.960709,-23.916977,-20.962524
1990-03-18 12:00:00,-13.643768,-3.0517578e-05,-12.755341,-24.923431,-32.999466,-6.604706,-33.458725,-0.45825195,-22.305817,-20.960754,-23.916977,-20.962524
1990-03-19 12:00:00,-13.643768,-3.0517578e-05,-12.755127,-24.923462,-32.999252,-6.6044617,-33.458725,-0.45822144,-22.305817,-20.960815,-23.916077,-20.962524
1990-03-20 12:00:00,-13.643768,-3.0517578e-05,-12.75589,-24.923538,-32.999054,-6.6055603,-33.458725,-0.45822144,-22.305862,-20.960754,-23.916046,-20.962524
1990-03-21 12:00:00,-13.64386,-6.1035156e-05,-12.762482,-24.922058,-32.99817,-6.6138916,-33.458725,-0.45837402,-22.299423,-20.960205,-23.916046,-20.962524
1990-03-22 12:00:00,-13.64389,-3.0517578e-05,-12.763397,-24.920319,-32.99803,-6.6164246,-33.458725,-0.45825195,-22.292877,-20.959732,-23.916046,-20.962524
1990-03-23 12:00:00,-13.64389,-3.0517578e-05,-12.763367,-24.919525,-32.99765,-6.616394,-33.458725,-0.45846558,-22.292877,-20.959885,-23.916046,-20.962524
1990-03-24 12:00:00,-13.643921,-3.0517578e-05,-12.765747,-24.919556,-32.997513,-6.6161804,-33.458725,-0.45846558,-22.292847,-20.959259,-23.916046,-20.962524
1990-03-25 12:00:00,-13.644379,-3.0517578e-05,-12.769501,-24.918,-32.996155,-6.618408,-33.458725,-0.4584961,-22.293167,-20.955032,-23.916046,-20.962524
1990-03-26 12:00:00,-13.644409,-6.1035156e-05,-12.773254,-24.915588,-32.995926,-6.6210327,-33.458725,-0.45855713,-22.293198,-20.95433,-23.916,-20.962524
1990-03-27 12:00:00,-13.644409,-3.0517578e-05,-12.777222,-24.915619,-32.99591,-6.62204,-33.458725,-0.45861816,-22.293198,-20.954575,-23.916,-20.962524
1990-03-28 12:00:00,-13.644409,-3.0517578e-05,-12.778564,-24.914963,-32.996155,-6.622528,-33.458725,-0.45861816,-22.293198,-20.952911,-23.91597,-20.962524
1990-03-29 12:00:00,-13.644409,-3.0517578e-05,-12.778534,-24.913834,-32.99591,-6.622345,-33.458725,-0.45861816,-22.293198,-20.94928,-23.916,-20.962524
1990-03-30 12:00:00,-13.64447,-3.0517578e-05,-12.777954,-24.91391,-32.995773,-6.625122,-33.458725,-0.45858765,-22.293411,-20.945786,-23.916,-20.962524
1990-03-31 12:00:00,-13.644501,-3.0517578e-05,-12.777618,-24.914154,-32.995804,-6.6252136,-33.458725,-0.45861816,-22.293198,-20.942825,-23.916,-20.962524
1990-04-01 12:00:00,-13.644501,-6.1035156e-05,-12.780365,-24.913681,-32.99582,-6.627472,-33.458725,-0.45861816,-22.293198,-20.941635,-23.916,-20.962524
1990-04-02 12:00:00,-13.644501,-3.0517578e-05,-12.781494,-24.90886,-32.995804,-6.628418,-33.458725,-0.45861816,-22.293198,-20.944534,-23.91597,-20.962524
1990-04-03 12:00:00,-13.644714,-3.0517578e-05,-12.787384,-24.90683,-32.995834,-6.6315002,-33.458725,-0.4588623,-22.293198,-20.947662,-23.91597,-20.962524
1990-04-04 12:00:00,-13.644745,-3.0517578e-05,-12.789032,-24.905579,-32.99562,-6.6326904,-33.458725,-0.45892334,-22.293198,-20.9514,-23.91597,-20.962524
1990-04-05 12:00:00,-13.644714,-3.0517578e-05,-12.789032,-24.903976,-32.995483,-6.6340637,-33.458725,-0.45892334,-22.293198,-20.95552,-23.91597,-20.962524
1990-04-06 12:00:00,-13.644806,-6.1035156e-05,-12.804657,-24.90387,-32.9955,-6.6354065,-33.458725,-0.45977783,-22.293991,-20.957321,-23.91597,-20.962524
1990-04-07 12:00:00,-13.64566,-3.0517578e-05,-12.823029,-24.90393,-32.99388,-6.6383057,-33.458725,-0.46084595,-22.294098,-20.958405,-23.91597,-20.962524
1990-04-08 12:00:00,-13.645721,-3.0517578e-05,-12.851807,-24.904251,-32.992462,-6.639923,-33.458725,-0.46224976,-22.294205,-20.96048,-23.91597,-20.962524
1990-04-09 12:00:00,-13.645935,-3.0517578e-05,-12.857391,-24.904572,-32.99228,-6.640503,-33.458725,-0.46258545,-22.294388,-20.964752,-23.91597,-20.962524
1990-04-10 12:00:00,-13.645966,-3.0517578e-05,-12.859802,-24.905258,-32.99234,-6.6408997,-33.458725,-0.4625244,-22.294418,-20.966476,-23.91597,-20.962524
1990-04-11 12:00:00,-13.645966,-6.1035156e-05,-12.860809,-24.899155,-32.99234,-6.640869,-33.458725,-0.46261597,-22.294418,-20.966675,-23.91597,-20.962524
1990-04-12 12:00:00,-13.645966,-3.0517578e-05,-12.861633,-24.89598,-32.99234,-6.644562,-33.458725,-0.46258545,-22.294418,-20.966751,-23.915726,-20.962524
1990-04-13 12:00:00,-13.646057,-3.0517578e-05,-12.862671,-24.89441,-32.991974,-6.653351,-33.458725,-0.4628296,-22.294174,-20.967697,-23.91565,-20.962524
1990-04-14 12:00:00,-13.646057,-3.0517578e-05,-12.865326,-24.893585,-32.99179,-6.6557007,-33.458725,-0.4628296,-22.294174,-20.967758,-23.915619,-20.962524
1990-04-15 12:00:00,-13.646088,-3.0517578e-05,-12.86734,-24.892532,-32.991653,-6.6571655,-33.458725,-0.4628601,-22.294174,-20.968033,-23.915619,-20.962524
1990-04-16 12:00:00,-13.646088,-6.1035156e-05,-12.868652,-24.891556,-32.99124,-6.6574707,-33.458725,-0.46289062,-22.294174,-20.967773,-23.91565,-20.962524
1990-04-17 12:00:00,-13.646088,-3.0517578e-05,-12.868408,-24.891174,-32.991302,-6.65744,-33.458725,-0.46289062,-22.294144,-20.968033,-23.91565,-20.962524
1990-04-18 12:00:00,-13.646057,-3.0517578e-05,-12.869476,-24.891754,-32.991333,-6.657196,-33.458725,-0.46289062,-22.294418,-20.96811,-23.91565,-20.962524
1990-04-19 12:00:00,-13.646088,-3.0517578e-05,-12.87204,-24.891907,-32.99051,-6.656555,-33.458725,-0.4630127,-22.294495,-20.96727,-23.915619,-20.962524
1990-04-20 12:00:00,-13.646179,-3.0517578e-05,-12.871429,-24.892075,-32.98935,-6.6595154,-33.458725,-0.4637146,-22.294556,-20.96637,-23.915588,-20.962524
1990-04-21 12:00:00,-13.64621,-6.1035156e-05,-12.874451,-24.892181,-32.98938,-6.6601562,-33.458725,-0.4637146,-22.294556,-20.965057,-23.915588,-20.962524
1990-04-22 12:00:00,-13.646179,-3.0517578e-05,-12.876678,-24.892288,-32.98813,-6.6608276,-33.458725,-0.46380615,-22.292603,-20.961136,-23.915588,-20.962524
1990-04-23 12:00:00,-13.646179,-3.0517578e-05,-12.877167,-24.893082,-32.988342,-6.6604614,-33.458725,-0.46374512,-22.281693,-20.956696,-23.915588,-20.962524
1990-04-24 12:00:00,-13.64621,-3.0517578e-05,-12.87912,-24.89354,-32.988342,-6.660431,-33.458725,-0.46380615,-22.281403,-20.951889,-23.915588,-20.962524
1990-04-25 12:00:00,-13.64621,-3.0517578e-05,-12.878876,-24.89386,-32.988373,-6.66037,-33.458725,-0.46380615,-22.281403,-20.947876,-23.915588,-20.962524
1990-04-26 12:00:00,-13.64621,-6.1035156e-05,-12.879791,-24.894302,-32.988388,-6.6602173,-33.458725,-0.46377563,-22.281372,-20.943878,-23.915588,-20.962524
1990-04-27 12:00:00,-13.646179,-3.0517578e-05,-12.882294,-24.89441,-32.988434,-6.6601257,-33.458725,-0.46380615,-22.281448,-20.940765,-23.915588,-20.962524
1990-04-28 12:00:00,-13.646179,-3.0517578e-05,-12.884308,-24.892609,-32.988434,-6.660095,-33.458725,-0.46401978,-22.281403,-20.94461,-23.915588,-20.962524
1990-04-29 12:00:00,-13.646179,-3.0517578e-05,-12.886597,-24.88768,-32.988434,-6.660858,-33.458725,-0.4640503,-22.281403,-20.949234,-23.915588,-20.962524
1990-04-30 12:00:00,-13.64621,-3.0517578e-05,-12.888702,-24.886566,-32.988297,-6.662903,-33.458725,-0.4640808,-22.281403,-20.953781,-23.915588,-20.958267
1990-05-01 12:00:00,-13.64621,-6.1035156e-05,-12.888611,-24.887466,-32.98787,-6.662628,-33.458725,-0.4640808,-22.281403,-20.958511,-23.915588,-20.93843
1990-05-02 12:00:00,-13.64621,-3.0517578e-05,-12.888397,-24.887573,-32.987747,-6.6624146,-33.458725,-0.4640808,-22.281372,-20.963165,-23.915588,-20.917297
1990-05-03 12:00:00,-13.647278,-3.0517578e-05,-12.896057,-24.883392,-32.98723,-6.6751404,-33.458725,-0.46359253,-22.281372,-20.966461,-23.915512,-20.896759
1990-05-04 12:00:00,-13.64743,-3.0517578e-05,-12.899597,-24.878326,-32.9859,-6.681244,-33.458725,-0.4628601,-22.281448,-20.970581,-23.914993,-20.877075
1990-05-05 12:00:00,-13.647461,-3.0517578e-05,-12.902222,-24.874176,-32.9843,-6.681244,-33.458725,-0.4637146,-22.281479,-20.973724,-23.914566,-20.855728
1990-05-06 12:00:00,-13.648163,-6.1035156e-05,-12.902985,-24.873993,-32.983826,-6.6831055,-33.458725,-0.46395874,-22.282349,-20.973618,-23.914291,-20.834854
1990-05-07 12:00:00,-13.648315,-3.0517578e-05,-12.906891,-24.874329,-32.983322,-6.690033,-33.458725,-0.47225952,-22.2827,-20.972427,-23.91394,-20.8134
1990-05-08 12:00:00,-13.648621,-3.0517578e-05,-12.902069,-24.87474,-32.982407,-6.685028,-33.458725,-0.47164917,-22.283844,-20.970764,-23.913498,-20.792023
1990-05-09 12:00:00,-13.648621,-3.0517578e-05,-12.899506,-24.874847,-32.982452,-6.6743164,-33.458725,-0.47155762,-22.285187,-20.966965,-23.913483,-20.76892
1990-05-10 12:00:00,-13.648621,-3.0517578e-05,-12.8974,-24.874146,-32.982025,-6.669159,-33.458725,-0.47149658,-22.285355,-20.963333,-23.913483,-20.746567
1990-05-11 12:00:00,-13.648407,-6.1035156e-05,-12.89621,-24.872192,-32.980698,-6.6679993,-33.458725,-0.4715271,-22.28537,-20.962524,-23.913467,-20.725403
1990-05-12 12:00:00,-13.648407,-3.0517578e-05,-12.89502,-24.872543,-32.98062,-6.667633,-33.458725,-0.4715271,-22.285309,-20.962814,-23.913483,-20.703873
1990-05-13 12:00:00,-13.648407,-3.0517578e-05,-12.895996,-24.871048,-32.981293,-6.672333,-33.458725,-0.47024536,-22.285278,-20.96379,-23.913483,-20.681808
1990-05-14 12:00:00,-13.649597,-3.0517578e-05,-12.915985,-24.860062,-32.98015,-6.691437,-33.458725,-0.46871948,-22.285278,-20.964035,-23.912857,-20.65718
1990-05-15 12:00:00,-13.649872,-3.0517578e-05,-12.91452,-24.85257,-32.98015,-6.696991,-33.458725,-0.46896362,-22.285278,-20.96463,-23.91214,-20.63556
1990-05-16 12:00:00,-13.649658,-6.1035156e-05,-12.913116,-24.849777,-32.980194,-6.696869,-33.458725,-0.46899414,-22.285065,-20.964752,-23.91214,-20.614136
1990-05-17 12:00:00,-13.649658,-3.0517578e-05,-12.912048,-24.848892,-32.98021,-6.6968384,-33.458725,-0.46896362,-22.285065,-20.964859,-23.91214,-20.592789
1990-05-18 12:00:00,-13.649658,-3.0517578e-05,-12.913605,-24.847443,-32.980072,-6.696747,-33.458725,-0.46896362,-22.285065,-20.965912,-23.91214,-20.571274
1990-05-19 12:00:00,-13.649658,-3.0517578e-05,-12.914337,-24.848206,-32.98018,-6.696533,-33.458725,-0.46896362,-22.285034,-20.96605,-23.91214,-20.549622
1990-05-20 12:00:00,-13.649658,-3.0517578e-05,-12.913452,-24.84851,-32.98021,-6.6959534,-33.458725,-0.46896362,-22.285034,-20.966293,-23.91214,-20.528107
1990-05-21 12:00:00,-13.649658,-6.1035156e-05,-12.912842,-24.847778,-32.980225,-6.6955566,-33.458725,-0.46899414,-22.284607,-20.966293,-23.912521,-20.506897
1990-05-22 12:00:00,-13.649628,-3.0517578e-05,-12.912079,-24.839996,-32.980255,-6.694641,-33.458725,-0.46896362,-22.272903,-20.96521,-23.91214,-20.485382
1990-05-23 12:00:00,-13.649628,-3.0517578e-05,-12.910492,-24.83728,-32.98001,-6.6945496,-33.458725,-0.46878052,-22.269806,-20.961655,-23.911789,-20.464172
1990-05-24 12:00:00,-13.649597,-3.0517578e-05,-12.9086,-24.836441,-32.978638,-6.6930847,-33.458725,-0.46878052,-22.26976,-20.96556,-23.91092,-20.44313
1990-05-25 12:00:00,-13.649597,-3.0517578e-05,-12.907471,-24.831955,-32.978577,-6.695221,-33.458725,-0.46875,-22.26976,-20.971176,-23.910217,-20.421967
1990-05-26 12:00:00,-13.649872,-6.1035156e-05,-12.917633,-24.832382,-32.97847,-6.6990356,-33.458725,-0.4694214,-22.26976,-20.976456,-23.91005,-20.399963
1990-05-27 12:00:00,-13.649994,-3.0517578e-05,-12.920776,-24.832672,-32.977142,-6.7060547,-33.458725,-0.47009277,-22.26973,-20.98172,-23.910034,-20.386627
1990-05-28 12:00:00,-13.649963,-3.0517578e-05,-12.917786,-24.831696,-32.97574,-6.7059326,-33.458725,-0.4699707,-22.26976,-20.986801,-23.910004,-20.386627
1990-05-29 12:00:00,-13.649963,-3.0517578e-05,-12.916016,-24.83223,-32.97574,-6.7026978,-33.458725,-0.4699402,-22.26976,-20.991898,-23.910004,-20.386597
1990-05-30 12:00:00,-13.649963,-3.0517578e-05,-12.916199,-24.833206,-32.975616,-6.699951,-33.458725,-0.46990967,-22.26973,-20.994156,-23.909943,-20.386597
1990-05-31 12:00:00,-13.649963,-3.0517578e-05,-12.91687,-24.834839,-32.975708,-6.69693,-33.458725,-0.46990967,-22.26976,-20.994156,-23.909943,-20.386627
1990-06-01 12:00:00,-13.649902,-6.1035156e-05,-12.915741,-24.835693,-32.975937,-6.694458,-33.458725,-0.46939087,-22.27063,-20.994125,-23.909958,-20.386261
1990-06-02 12:00:00,-13.649872,-3.0517578e-05,-12.912842,-24.833893,-32.9747,-6.690338,-33.458725,-0.46905518,-22.270813,-20.993195,-23.909943,-20.383942
1990-06-03 12:00:00,-13.649872,-3.0517578e-05,-12.909973,-24.832718,-32.97467,-6.68692,-33.458725,-0.46899414,-22.27098,-20.992981,-23.910004,-20.384125
