latitude,longitude,elevation,date,depthOfTemperatureObservation,temperatureObserved
76.72333333333333,-65.39,1310.0,1954-06-03 00:00:00,10.0,-17.0
76.80333333333333,-64.88666666666667,1418.0,1954-06-15 00:00:00,10.0,-19.7
76.89,-64.395,1486.0,1954-06-16 00:00:00,10.0,-20.3
76.96666666666667,-63.89,1519.0,1954-06-17 00:00:00,10.0,-20.9
77.055,-63.38,1570.0,1954-06-18 00:00:00,10.0,-21.5
77.14833333333333,-62.885,1630.0,1954-06-19 00:00:00,10.0,-23.1
77.02166666666666,-66.36666666666666,1720.0,1955-01-01 00:00:00,10.0,-24.0
76.92,-62.0,1660.0,1955-01-01 00:00:00,10.0,-22.5
77.23833333333333,-62.32833333333333,1704.0,1954-06-21 00:00:00,10.0,-23.0
77.23,-61.626666666666665,1788.0,1954-06-25 00:00:00,10.0,-23.6
77.21833333333333,-61.025,1834.0,1954-06-26 00:00:00,10.0,-23.9
77.18333333333334,-60.39333333333333,1887.0,1954-06-29 00:00:00,10.0,-24.2
77.17666666666666,-59.73833333333333,1885.0,1954-07-04 00:00:00,10.0,-23.7
77.15,-69.08333333333333,1877.0,1954-07-09 00:00:00,10.0,-23.5
77.135,-58.44166666666667,1905.0,1954-07-11 00:00:00,10.0,-24.0
77.10166666666667,-57.82833333333333,1919.0,1954-07-16 00:00:00,10.0,-23.8
77.065,-57.215,1944.0,1954-07-19 00:00:00,10.0,-24.0
77.02833333333334,-56.888333333333335,1959.0,1954-07-20 00:00:00,10.0,-24.6
77.05,-56.11666666666667,1992.0,1954-07-07 00:00:00,10.0,-24.0
77.0,-56.06666666666667,1992.0,1954-07-07 00:00:00,10.0,-24.0
77.18833333333333,-55.75,2140.0,1955-01-01 00:00:00,10.0,-24.7
77.18833333333333,-55.751666666666665,2140.0,1954-01-01 00:00:00,10.0,-24.7
77.04166666666667,-54.516666666666666,2152.0,1955-05-29 00:00:00,10.0,-26.6
77.06333333333333,-52.91666666666666,2273.0,1955-05-31 00:00:00,10.0,-27.4
77.05666666666667,-51.333333333333336,2392.0,1955-06-02 00:00:00,10.0,-28.4
77.17833333333333,-49.77,2458.0,1955-06-04 00:00:00,10.0,-29.6
77.3,-49.94,2441.0,1955-06-04 00:00:00,10.0,-28.7
77.06666666666666,-48.016666666666666,2536.0,1955-06-06 00:00:00,10.0,-31.1
76.965,-46.98333333333333,2616.0,1955-06-10 00:00:00,10.0,-30.7
76.63666666666667,-45.7,2674.0,1955-06-12 00:00:00,10.0,-31.0
76.31666666666666,-45.1,2720.0,1955-06-14 00:00:00,10.0,-30.7
75.985,-44.583333333333336,2749.0,1955-06-17 00:00:00,10.0,-31.0
75.63666666666667,-43.95,2778.0,1955-06-19 00:00:00,10.0,-30.6
75.29666666666667,-43.41666666666666,2821.0,1955-06-21 00:00:00,10.0,-30.9
74.94166666666666,-42.96666666666667,2851.0,1955-06-23 00:00:00,10.0,-30.6
74.59,-42.55,2873.0,1955-06-25 00:00:00,10.0,-30.2
74.22166666666666,-42.16666666666666,2918.0,1955-06-27 00:00:00,10.0,-30.3
73.87333333333333,-41.8,2940.0,1955-06-30 00:00:00,10.0,-29.8
73.51666666666667,-41.41666666666666,2972.0,1955-07-02 00:00:00,10.0,-30.0
73.16666666666667,-41.1,3003.0,1955-07-04 00:00:00,10.0,-29.4
72.815,-40.75,3046.0,1955-07-08 00:00:00,10.0,-29.7
72.46666666666667,-40.333333333333336,3104.0,1955-07-10 00:00:00,10.0,-29.5
72.11666666666666,-39.93333333333333,3128.0,1955-07-12 00:00:00,10.0,-29.5
71.77,-39.6,3131.0,1955-07-14 00:00:00,10.0,-29.0
71.425,-39.333333333333336,3126.0,1955-07-16 00:00:00,10.0,-29.2
71.08333333333333,-38.96666666666667,3123.0,1955-07-18 00:00:00,10.0,-29.8
71.0,-39.66666666666666,3072.0,1955-07-20 00:00:00,10.0,-27.7
70.90666666666667,-40.63333333333333,3005.0,1955-07-23 00:00:00,10.0,-27.5
70.775,-41.63333333333333,2882.0,1955-08-02 00:00:00,10.0,-25.8
70.63,-42.61666666666667,2763.0,1955-08-06 00:00:00,10.0,-24.35
70.45166666666667,-43.583333333333336,2646.0,1955-08-08 00:00:00,10.0,-24.3
70.3,-44.55,2466.0,1955-08-10 00:00:00,10.0,-21.6
70.25,-44.96666666666667,2407.0,1955-08-12 00:00:00,10.0,-21.8
70.175,-45.36666666666667,2342.0,1955-08-13 00:00:00,10.0,-21.1
70.105,-45.73333333333333,2283.0,1955-08-14 00:00:00,10.0,-21.3
70.04,-46.13333333333333,2206.0,1955-08-15 00:00:00,10.0,-20.8
69.97666666666667,-46.5,2146.0,1955-08-16 00:00:00,10.0,-19.95
69.91666666666667,-46.93333333333333,2012.0,1955-08-17 00:00:00,10.0,-19.6
69.87,-47.3,1963.0,1955-08-18 00:00:00,10.0,-18.6
69.80166666666666,-47.66666666666666,1861.0,1955-08-19 00:00:00,10.0,-17.5
69.73166666666667,-48.05,1746.0,1955-08-20 00:00:00,10.0,-15.1
76.51833333333333,-66.38666666666667,874.0,1954-01-01 00:00:00,10.0,-10.0
71.0833,-38.9667,3141.0,1955-01-01 00:00:00,10.0,-29.8
77.23333333333333,-62.333333333333336,1718.0,1959-01-01 00:00:00,10.0,-23.9
77.71666666666667,-59.56666666666667,2025.0,1959-01-01 00:00:00,10.0,-26.6
78.2,-56.31666666666667,2068.0,1959-01-01 00:00:00,10.0,-27.4
78.61666666666666,-53.0,2096.0,1959-01-01 00:00:00,10.0,-27.8
79.01666666666667,-49.13333333333333,2147.0,1959-01-01 00:00:00,10.0,-28.3
79.71666666666667,-51.41666666666666,1843.0,1959-01-01 00:00:00,10.0,-25.8
80.38333333333334,-54.05,1524.0,1959-01-01 00:00:00,10.0,-24.0
80.75,-55.333333333333336,1420.0,1959-01-01 00:00:00,10.0,-23.8
79.46666666666667,-44.31666666666667,2215.0,1959-01-01 00:00:00,10.0,-30.0
80.0,-39.63333333333333,2071.0,1959-01-01 00:00:00,10.0,-29.6
80.65,-39.63333333333333,1960.0,1959-01-01 00:00:00,10.0,-28.4
81.3,-39.73333333333333,1803.0,1959-01-01 00:00:00,10.0,-26.5
77.98333333333333,-52.5,2296.0,1959-01-01 00:00:00,10.0,-29.0
78.91666666666667,-48.2,2205.0,1959-01-01 00:00:00,10.0,-29.0
76.65,-62.15,1262.0,1964-01-01 00:00:00,10.0,-16.3
76.78333333333333,-61.88333333333333,1553.0,1964-01-01 00:00:00,10.0,-20.1
76.91666666666667,-61.66666666666666,1728.0,1964-01-01 00:00:00,10.0,-22.1
77.04861111111111,-61.39361111111111,1819.0,1964-01-01 00:00:00,10.0,-23.3
77.18138888888889,-61.1425,1885.0,1964-01-01 00:00:00,10.0,-24.5
77.28944444444444,-61.16722222222222,1886.0,1964-01-01 00:00:00,10.0,-24.6
77.39361111111111,-61.30166666666667,1877.0,1964-01-01 00:00:00,10.0,-24.7
77.52222222222223,-61.46888888888889,1868.0,1964-01-01 00:00:00,10.0,-24.8
77.56333333333333,-62.16721666666667,1760.0,1964-01-01 00:00:00,10.0,-23.9
77.58944444444444,-62.74527777777778,1654.0,1964-01-01 00:00:00,10.0,-22.8
77.61805555555556,-62.451388888888886,1510.0,1964-01-01 00:00:00,10.0,-21.2
68.06666666666666,-42.333333333333336,2594.0,1964-01-01 00:00:00,10.0,-23.0
66.57166666666667,-47.2,1903.0,1964-01-01 00:00:00,10.0,-12.0
66.46166666666667,-46.23333333333333,2100.0,1964-01-01 00:00:00,10.0,-16.1
66.40333333333334,-45.516666666666666,2230.0,1964-01-01 00:00:00,10.0,-18.0
66.31666666666666,-44.8,2316.0,1964-01-01 00:00:00,10.0,-19.2
66.22333333333333,-44.13666666666666,2410.0,1964-01-01 00:00:00,10.0,-20.6
65.195,-43.78333333333333,2426.0,1964-01-01 00:00:00,10.0,-19.2
64.475,-42.958333333333336,2439.0,1964-01-01 00:00:00,10.0,-17.2
64.48666666666666,-43.825,2650.0,1964-01-01 00:00:00,10.0,-20.8
64.495,-44.68333333333333,2672.0,1964-01-01 00:00:00,10.0,-21.1
64.47166666666666,-45.61666666666667,2486.0,1964-01-01 00:00:00,10.0,-19.3
64.45166666666667,-46.575,2323.0,1964-01-01 00:00:00,10.0,-17.4
64.43,-47.50833333333333,2139.0,1964-01-01 00:00:00,10.0,-13.4
63.71666666666667,-47.32,2191.0,1964-01-01 00:00:00,10.0,-14.6
63.196666666666665,-46.30166666666667,2548.0,1964-01-01 00:00:00,10.0,-19.5
62.5,-46.0,2376.0,1964-01-01 00:00:00,10.0,-16.4
62.21333333333333,-45.65,2411.0,1964-01-01 00:00:00,10.0,-16.5
62.016666666666666,-45.03333333333333,2385.0,1964-01-01 00:00:00,10.0,-14.4
61.82666666666667,-44.4,2160.0,1964-01-01 00:00:00,10.0,-10.1
61.82666666666667,-44.4,2160.0,1964-01-01 00:00:00,10.0,-10.1
62.016666666666666,-45.03333333333333,2385.0,1964-01-01 00:00:00,10.0,-14.4
62.21333333333333,-45.65,2411.0,1964-01-01 00:00:00,10.0,-16.5
62.50833333333333,-45.23333333333333,2574.0,1964-01-01 00:00:00,10.0,-19.4
62.21666666666667,-45.06666666666667,2709.0,1964-01-01 00:00:00,10.0,-21.2
65.195,-43.78333333333333,2426.0,1964-01-01 00:00:00,10.0,-19.2
66.46166666666667,-46.23333333333333,2092.0,1964-01-01 00:00:00,10.0,-16.1
66.26666666666667,-45.7,2208.0,1964-01-01 00:00:00,10.0,-18.0
66.05,-45.15,2320.0,1964-01-01 00:00:00,10.0,-19.2
65.85,-44.61666666666667,2423.0,1964-01-01 00:00:00,10.0,-20.2
65.55,-44.13333333333333,2429.0,1964-01-01 00:00:00,10.0,-19.9
65.195,-43.78333333333333,2426.0,1964-01-01 00:00:00,10.0,-19.2
65.21666666666667,-43.0,2202.0,1964-01-01 00:00:00,10.0,-16.1
79.995,-39.63333333333333,2071.0,1960-06-03 00:00:00,10.0,-29.0
80.03333333333333,-35.56666666666667,1924.0,1960-06-07 00:00:00,10.0,-28.0
80.0,-31.25,1690.0,1960-06-09 00:00:00,10.0,-25.5
79.81666666666666,-24.383333333333333,763.0,1960-06-16 00:00:00,10.0,-17.0
69.7,-48.266667,1598.0,1954-01-01 00:00:00,10.0,-12.4
75.63666667,-43.95,2860.4,2013-05-12 00:00:00,10.0,-30.74
77.05666667,-51.33333333,2445.6,2013-05-17 00:00:00,10.0,-26.25
77.1797,-61.1097,1886.0,1966-07-01 00:00:00,10.0,-24.0608
69.722,-49.8,876.0,1978-07-01 00:00:00,10.0,-4.4
69.72,-50.1,644.0,1978-07-01 00:00:00,10.0,-4.2
69.718,-50.092,651.0,1978-07-01 00:00:00,10.0,-4.4
69.6981,-48.2625,1600.0,1950-07-01 00:00:00,10.0,-12.28
70.92,-40.63,3009.0,1950-07-01 00:00:00,10.0,-27.35
65.2093,-49.75,1214.0,1973-07-01 00:00:00,10.0,-3.5474
65.2069,-49.7456,1215.0,1973-07-01 00:00:00,10.0,-4.7116
65.2058,-49.7443,1223.0,1973-07-01 00:00:00,10.0,-4.4857
67.19158,-50.02945,617.0,2010-07-01 00:00:00,10.0,-0.947
67.20422,-49.71793,863.0,2012-07-01 00:00:00,10.0,-6.8458
67.20143,-49.2888,1133.0,2011-07-01 00:00:00,10.0,-9.5303
67.16221,-50.06427,522.0,2010-07-01 00:00:00,10.0,0.0
67.16704,-50.06633,561.0,2010-07-01 00:00:00,10.0,-0.0338
70.57,-50.09,899.0,2019-08-13 00:00:00,10.0,-6.8599
69.53,-49.68,996.0,1991-11-05 00:00:00,10.0,-11.0
69.53,-49.68,996.0,1991-08-28 00:00:00,10.0,-9.7501
69.57,-49.3,1174.0,1990-06-09 00:00:00,10.0,-9.3
69.57,-49.3,1174.0,1991-05-25 00:00:00,10.0,-8.7
76.4113,-68.2873,513.0,1962-08-15 00:00:00,10.0,-11.4305
66.181,-39.0435,1563.0,2013-04-09 15:00:00,10.0,-0.8250000000000001
66.181,-39.0435,1563.0,2013-05-01 01:00:00,10.0,-1.076729385741735
66.181,-39.0435,1563.0,2013-06-01 01:00:00,10.0,-1.2838048598107676
66.181,-39.0435,1563.0,2013-07-01 01:00:00,10.0,-1.4769770258863626
66.181,-39.0435,1563.0,2013-08-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2013-09-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2013-10-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2013-11-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2013-12-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2014-01-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2014-02-01 01:00:00,10.0,-0.0062963530127145
66.181,-39.0435,1563.0,2014-03-01 01:00:00,10.0,-0.2866351992228763
66.181,-39.0435,1563.0,2014-04-01 01:00:00,10.0,-0.6180841816799509
66.181,-39.0435,1563.0,2014-05-01 01:00:00,10.0,-0.9132944832355494
66.181,-39.0435,1563.0,2014-06-01 01:00:00,10.0,-1.19283991733169
66.181,-39.0435,1563.0,2014-07-01 01:00:00,10.0,-1.404357410092709
66.181,-39.0435,1563.0,2014-08-01 01:00:00,10.0,-0.186843003939748
66.181,-39.0435,1563.0,2014-09-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2014-10-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2014-11-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2014-12-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-01-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-02-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-03-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-07-27 03:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-08-01 01:00:00,10.0,0.0
66.181,-39.0435,1563.0,2015-09-01 09:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2015-04-17 17:00:00,10.0,-0.604
66.3622,-39.3119,1664.0,2015-05-01 00:00:00,10.0,-0.6988411186974385
66.3622,-39.3119,1664.0,2015-06-01 00:00:00,10.0,-0.973939661522614
66.3622,-39.3119,1664.0,2015-08-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2015-09-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2015-10-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2015-11-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2015-12-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-01-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-02-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-03-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-04-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-05-01 00:00:00,10.0,-0.1254043319710446
66.3622,-39.3119,1664.0,2016-06-11 15:00:00,10.0,-0.4706894837188407
66.3622,-39.3119,1664.0,2016-07-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-08-01 00:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-09-01 01:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-10-01 01:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-11-01 01:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2016-12-01 01:00:00,10.0,0.0
66.3622,-39.3119,1664.0,2017-01-01 01:00:00,10.0,-0.4444145647672072
66.3622,-39.3119,1664.0,2017-02-01 01:00:00,10.0,-0.2153816823330432
66.3548,-39.1788,1543.0,2015-08-09 20:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2015-09-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2015-10-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2015-11-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2015-12-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-01-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-02-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-03-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-04-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-05-01 00:00:00,10.0,-0.0016298481951176
66.3548,-39.1788,1543.0,2016-06-01 00:00:00,10.0,-0.2037584581180891
66.3548,-39.1788,1543.0,2016-07-01 00:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-08-03 23:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-09-01 01:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-10-01 01:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-11-01 01:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2016-12-01 03:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2017-01-01 01:00:00,10.0,0.0
66.3548,-39.1788,1543.0,2017-02-01 01:00:00,10.0,-1.4360650793816128e-05
71.47,-33.35,2883.0,1957-01-01 00:00:00,10.0,-28.4
70.9167,-40.6333,3009.0,1959-01-01 00:00:00,10.0,-27.1
70.9167,-40.6333,3009.0,1960-01-01 00:00:00,10.0,-27.1
70.9167,-40.6333,3009.0,1964-01-01 00:00:00,10.0,-27.4
71.47,-33.35,2883.0,1959-01-01 00:00:00,10.0,-27.8
71.47,-33.35,2883.0,1960-01-01 00:00:00,10.0,-27.5
71.47,-33.35,2883.0,1964-01-01 00:00:00,10.0,-27.5
71.1204,-37.3164,3224.0,1959-01-01 00:00:00,10.0,-30.1
71.1204,-37.3164,3224.0,1974-01-01 00:00:00,10.0,-30.4
72.286,-37.9798,3259.0,1974-01-01 00:00:00,10.0,-32.0
74.6213,-39.6017,2966.0,1977-01-01 00:00:00,10.0,-32.0
70.6508,-37.4788,3185.0,1984-01-01 00:00:00,10.0,-29.8
70.677,-38.787,3175.0,1984-01-01 00:00:00,10.0,-29.1
70.6398,-39.6178,3060.0,1984-01-01 00:00:00,10.0,-28.3
70.6349,-35.82,3140.0,1985-01-01 00:00:00,10.0,-29.4
70.8651,-35.8381,3153.0,1985-01-01 00:00:00,10.0,-29.5
71.7593,-35.8505,3132.0,1985-01-01 00:00:00,10.0,-30.4
71.492,-35.8812,3136.0,1985-01-01 00:00:00,10.0,-30.4
71.155,-35.8377,3143.0,1985-01-01 00:00:00,10.0,-30.1
72.5667,-38.5,3248.0,1997-01-01 00:00:00,10.0,-31.1
72.5667,-38.5,3248.0,2001-01-01 00:00:00,10.0,-31.0
72.5667,-38.5,3248.0,2002-01-01 00:00:00,10.0,-30.8
77.18259999999998,-61.1127,1886.0,2017-07-31 00:00:00,10.0,-23.041522016806724
77.1826,-61.1127,1886.0,2017-08-31 00:00:00,10.0,-23.11208094440963
77.1826,-61.1127,1886.0,2017-09-30 00:00:00,10.0,-23.149215497692985
77.1826,-61.1127,1886.0,2017-10-31 00:00:00,10.0,-23.100475020468625
77.1826,-61.1127,1886.0,2017-11-30 00:00:00,10.0,-22.932291016110486
77.1826,-61.1127,1886.0,2017-12-31 00:00:00,10.0,-22.695298471592388
77.1826,-61.1127,1886.0,2018-01-31 00:00:00,10.0,-22.449711259767287
77.1826,-61.1127,1886.0,2018-02-28 00:00:00,10.0,-22.287016479882134
77.1826,-61.1127,1886.0,2018-03-31 00:00:00,10.0,-22.143135402272023
77.1826,-61.1127,1886.0,2018-04-30 00:00:00,10.0,-22.06278964542943
77.1826,-61.1127,1886.0,2018-05-31 00:00:00,10.0,-22.03661586805497
77.1826,-61.1127,1886.0,2018-06-30 00:00:00,10.0,-22.07696314929937
77.1826,-61.1127,1886.0,2018-07-31 00:00:00,10.0,-22.18444289262412
77.1826,-61.1127,1886.0,2018-08-31 00:00:00,10.0,-22.29668722658931
77.1826,-61.1127,1886.0,2018-09-30 00:00:00,10.0,-22.302339830190643
77.1826,-61.1127,1886.0,2018-10-31 00:00:00,10.0,-22.22715902969804
77.1826,-61.1127,1886.0,2018-11-30 00:00:00,10.0,-22.121489618266683
77.1826,-61.1127,1886.0,2018-12-31 00:00:00,10.0,-22.00581864447744
77.1826,-61.1127,1886.0,2019-01-31 00:00:00,10.0,-21.92219107461353
77.1826,-61.1127,1886.0,2019-02-28 00:00:00,10.0,-21.89543664177745
77.1826,-61.1127,1886.0,2019-03-31 00:00:00,10.0,-21.91499729159021
77.1826,-61.1127,1886.0,2019-04-30 00:00:00,10.0,-22.02511049800161
77.1826,-61.11269999999999,1886.0,2019-05-31 00:00:00,10.0,-22.126821015238622
75.6,-35.9,2700.0,2019-06-30 00:00:00,10.0,-30.239621246273405
75.6,-35.9,2700.0,2019-07-31 00:00:00,10.0,-30.382096998906828
75.6,-35.9,2700.0,2019-08-31 00:00:00,10.0,-30.42967552692945
75.6,-35.9,2700.0,2019-09-30 00:00:00,10.0,-30.346335156167964
75.6,-35.9,2700.0,2019-10-31 00:00:00,10.0,-30.13761830992461
75.6,-35.9,2700.0,2019-11-30 00:00:00,10.0,-29.90817855398841
75.6,-35.9,2700.0,2019-12-31 00:00:00,10.0,-29.69780470065523
75.6,-35.9,2700.0,2020-01-31 00:00:00,10.0,-29.54487249972598
75.6,-35.9,2700.0,2020-02-29 00:00:00,10.0,-29.47242016155199
75.6,-35.9,2700.0,2020-03-31 00:00:00,10.0,-29.50945522548247
75.6,-35.9,2700.0,2020-04-30 00:00:00,10.0,-29.632479150257648
75.6,-35.9,2700.0,2020-05-31 00:00:00,10.0,-29.819926437637708
75.6,-35.9,2700.0,2020-06-30 00:00:00,10.0,-30.04081316075558
75.6,-35.9,2700.0,2020-07-31 00:00:00,10.0,-30.20601077298548
75.6,-35.9,2700.0,2020-08-31 00:00:00,10.0,-30.25863488989989
75.6,-35.9,2700.0,2020-09-30 00:00:00,10.0,-30.169064794025303
75.6,-35.9,2700.0,2020-10-31 00:00:00,10.0,-29.98573632107469
75.6,-35.9,2700.0,2020-11-30 00:00:00,10.0,-29.78851739240104
75.6,-35.9,2700.0,2020-12-31 00:00:00,10.0,-29.62688975694833
75.6,-35.9,2700.0,2021-01-31 00:00:00,10.0,-29.53976506372353
75.6,-35.9,2700.0,2021-02-28 00:00:00,10.0,-29.544293180442
75.6,-35.9,2700.0,2021-03-31 00:00:00,10.0,-29.62115387665498
75.6,-35.9,2700.0,2021-04-30 00:00:00,10.0,-29.74646993373226
75.6,-35.9,2700.0,2021-05-31 00:00:00,10.0,-29.904531520775265
75.6,-35.9,2700.0,2021-06-30 00:00:00,10.0,-30.06668620658924
75.6,-35.9,2700.0,2021-07-31 00:00:00,10.0,-30.17832901036888
75.6,-35.9,2700.0,2021-08-31 00:00:00,10.0,-30.19746238632248
75.6,-35.9,2700.0,2021-09-30 00:00:00,10.0,-30.127160074684102
67.0957,-49.9485,680.0,2008-09-30 00:00:00,10.0,-4.489069603949858
67.0957,-49.9485,680.0,2008-10-31 00:00:00,10.0,-4.374415891993955
67.0957,-49.94850000000001,680.0,2008-11-30 00:00:00,10.0,-4.207890352341094
67.0957,-49.9485,680.0,2008-12-31 00:00:00,10.0,-4.074740104042287
67.0957,-49.9485,680.0,2009-01-31 00:00:00,10.0,-4.014848374100915
67.0957,-49.9485,680.0,2009-02-28 00:00:00,10.0,-4.060378452723621
67.0957,-49.9485,680.0,2009-03-31 00:00:00,10.0,-4.235955162230779
67.0957,-49.94850000000001,680.0,2009-04-30 00:00:00,10.0,-4.434776779037371
67.0957,-49.9485,680.0,2009-05-31 00:00:00,10.0,-4.692956796211346
67.0957,-49.94850000000001,680.0,2009-06-30 00:00:00,10.0,-4.648862320633134
67.0957,-49.94850000000001,680.0,2009-07-31 00:00:00,10.0,-4.67067262962963
67.0957,-49.9485,680.0,2010-05-31 00:00:00,10.0,-4.698351904640921
67.0957,-49.9485,680.0,2010-06-30 00:00:00,10.0,-4.507634084942025
67.0957,-49.9485,680.0,2011-06-30 00:00:00,10.0,-4.590424106167057
67.0957,-49.9485,680.0,2012-08-31 00:00:00,10.0,-3.332572846683893
67.0957,-49.94850000000001,680.0,2012-09-30 00:00:00,10.0,-3.34039637647326
67.0957,-49.9485,680.0,2012-10-31 00:00:00,10.0,-3.2368654494317832
67.0957,-49.94850000000001,680.0,2012-11-30 00:00:00,10.0,-3.0998914805615674
67.0957,-49.9485,680.0,2012-12-31 00:00:00,10.0,-2.944108483503788
67.0957,-49.9485,680.0,2013-01-31 00:00:00,10.0,-2.875573049798668
67.0957,-49.9485,680.0,2013-02-28 00:00:00,10.0,-2.966751913044537
67.0957,-49.9485,680.0,2013-03-31 00:00:00,10.0,-3.206167308613031
67.0957,-49.94850000000001,680.0,2013-04-30 00:00:00,10.0,-3.5503743272365744
67.0957,-49.9485,680.0,2013-05-31 00:00:00,10.0,-3.89370823624894
67.0957,-49.94850000000001,680.0,2013-06-30 00:00:00,10.0,-3.6886827431954505
67.0957,-49.9485,680.0,2013-07-31 00:00:00,10.0,-3.0840176673713886
67.0957,-49.9485,680.0,2014-08-31 00:00:00,10.0,-2.0558898314606737
67.0957,-49.9485,680.0,2016-07-31 00:00:00,10.0,-2.5150994907407407
67.0957,-49.9485,680.0,2016-08-31 00:00:00,10.0,-2.5572513650793645
67.0957,-49.9485,680.0,2017-04-30 00:00:00,10.0,-3.7967383340682255
67.0957,-49.9485,680.0,2017-05-31 00:00:00,10.0,-4.028227355388977
67.0957,-49.9485,680.0,2017-09-30 00:00:00,10.0,-3.129520014443585
67.0957,-49.9485,680.0,2017-10-31 00:00:00,10.0,-2.984645711255409
67.0957,-49.94850000000001,680.0,2017-11-30 00:00:00,10.0,-2.822454969899442
67.0957,-49.9485,680.0,2017-12-31 00:00:00,10.0,-2.767025511021606
67.0957,-49.9485,680.0,2018-01-31 00:00:00,10.0,-2.900370347484333
67.0957,-49.9485,680.0,2018-02-28 00:00:00,10.0,-3.169292509153431
67.0957,-49.9485,680.0,2018-03-31 00:00:00,10.0,-3.641262300191623
67.0957,-49.94850000000001,680.0,2018-04-30 00:00:00,10.0,-4.269215502877989
67.0957,-49.9485,680.0,2018-05-31 00:00:00,10.0,-4.709628585041245
67.0957,-49.94850000000001,680.0,2018-06-30 00:00:00,10.0,-4.800388587049913
67.0957,-49.94850000000001,680.0,2018-07-31 00:00:00,10.0,-4.862622281581146
67.0957,-49.9485,680.0,2018-09-30 00:00:00,10.0,-3.636651269306427
67.0957,-49.9485,680.0,2018-10-31 00:00:00,10.0,-3.5491008639341564
67.0957,-49.94850000000001,680.0,2018-11-30 00:00:00,10.0,-3.407623017979048
67.0957,-49.9485,680.0,2018-12-31 00:00:00,10.0,-3.349523858192488
67.0957,-49.9485,680.0,2019-01-31 00:00:00,10.0,-3.480758348406164
67.0957,-49.9485,680.0,2019-02-28 00:00:00,10.0,-3.672632263013553
67.0957,-49.9485,680.0,2019-03-31 00:00:00,10.0,-3.926839371276521
67.0957,-49.9485,680.0,2019-04-30 00:00:00,10.0,-4.196410667557665
67.0957,-49.9485,680.0,2019-05-31 00:00:00,10.0,-4.372597935334301
67.0957,-49.9485,680.0,2019-06-30 00:00:00,10.0,-4.385850087196025
67.0957,-49.9485,680.0,2019-09-30 00:00:00,10.0,-3.414573126399344
67.0957,-49.9485,680.0,2019-10-31 00:00:00,10.0,-3.361617788656749
67.0957,-49.94850000000001,680.0,2019-11-30 00:00:00,10.0,-3.246619545519379
67.0957,-49.9485,680.0,2019-12-31 00:00:00,10.0,-3.1747147603686328
67.0957,-49.9485,680.0,2020-01-31 00:00:00,10.0,-3.2004212590413417
67.0957,-49.9485,680.0,2020-02-29 00:00:00,10.0,-3.387818060306229
67.0957,-49.9485,680.0,2020-03-31 00:00:00,10.0,-3.717651331375804
