50, -0.43, 1.54
50, -0.43, 1.63
50, -0.58, 1.67
50, -0.44, 1.55
50, -0.58, 1.57
50, -0.54, 1.67
50, -0.39, 1.60
50, -0.33, 1.46
50, -0.74, 1.90
50, -0.20, 1.39
100, -0.71, 1.75
100, -0.74, 1.94
100, -0.73, 1.81
100, -0.47, 1.66
100, -0.73, 1.78
100, -0.63, 1.62
100, -0.72, 1.91
100, -0.50, 1.75
100, -0.96, 2.01
100, -0.76, 1.90
150, -0.98, 2.00
150, -0.89, 1.97
150, -0.74, 1.94
150, -0.72, 1.94
150, -0.84, 2.11
150, -0.82, 2.03
150, -0.72, 1.83
150, -0.81, 1.98
150, -0.96, 2.21
150, -0.68, 1.74
200, -0.83, 1.93
200, -0.82, 2.05
200, -0.85, 1.94
200, -0.70, 1.87
200, -0.55, 1.64
200, -0.92, 2.04
200, -0.93, 2.06
200, -0.91, 2.01
200, -0.70, 1.84
200, -0.81, 1.92
250, -0.67, 1.81
250, -0.73, 1.92
250, -0.71, 2.00
250, -0.78, 1.88
250, -0.79, 1.96
250, -0.88, 2.07
250, -0.74, 1.86
250, -0.79, 2.06
250, -0.90, 2.04
250, -0.66, 1.77
300, -0.77, 1.83
300, -0.66, 1.87
300, -0.72, 1.92
300, -0.73, 1.97
300, -0.72, 1.98
300, -0.89, 2.08
300, -0.91, 1.98
300, -0.90, 2.09
300, -0.69, 1.79
300, -0.76, 1.86
350, -0.65, 1.98
350, -0.74, 1.95
350, -0.87, 2.11
350, -0.80, 2.00
350, -0.88, 2.12
350, -0.77, 1.90
350, -0.78, 1.93
350, -0.78, 2.00
350, -0.77, 2.01
350, -0.71, 1.93
400, -0.86, 2.07
400, -0.85, 2.03
400, -0.72, 1.96
400, -0.95, 2.06
400, -0.78, 1.81
400, -0.83, 2.03
400, -0.93, 2.11
400, -0.52, 1.84
400, -0.66, 1.94
400, -0.85, 1.96
450, -0.78, 1.92
450, -0.75, 1.84
450, -0.84, 2.00
450, -0.78, 2.04
450, -0.80, 2.09
450, -0.70, 1.95
450, -0.83, 2.01
450, -0.86, 2.10
450, -0.78, 1.93
450, -0.65, 1.87
500, -0.47, 1.71
500, -0.65, 1.94
500, -0.60, 1.78
500, -0.66, 1.88
500, -0.68, 1.95
500, -0.64, 1.99
500, -0.59, 1.86
500, -0.82, 2.00
500, -0.69, 1.95
500, -0.68, 1.96
550, -0.71, 1.83
550, -0.54, 1.85
550, -0.85, 2.07
550, -0.84, 2.08
550, -0.65, 2.00
550, -0.52, 1.82
550, -0.61, 1.93
550, -0.58, 1.79
550, -0.72, 1.95
550, -0.69, 1.94
600, -0.68, 1.90
600, -0.57, 1.80
600, -0.68, 1.86
600, -0.76, 2.01
600, -0.30, 1.52
600, -0.86, 2.16
600, -0.82, 2.12
600, -0.61, 1.89
600, -0.49, 1.78
600, -0.74, 1.97
650, -0.43, 1.65
650, -0.68, 1.99
650, -0.79, 2.05
650, -0.74, 2.09
650, -0.60, 1.90
650, -0.71, 1.96
650, -0.74, 2.03
650, -0.65, 1.85
650, -0.86, 2.04
650, -0.53, 1.73
700, -0.72, 1.97
700, -0.65, 1.83
700, -0.60, 1.92
700, -0.52, 1.78
700, -0.62, 1.86
700, -0.71, 1.80
700, -0.67, 1.87
700, -0.39, 1.92
700, -0.56, 1.81
700, -0.66, 1.80
750, -0.52, 1.80
750, -0.69, 1.93
750, -0.83, 1.99
750, -0.73, 2.00
750, -0.57, 1.85
750, -0.57, 1.98
750, -0.69, 1.94
750, -0.60, 1.84
750, -0.55, 1.81
750, -0.75, 1.99
800, -0.73, 1.93
800, -0.78, 1.99
800, -0.75, 1.94
800, -0.73, 2.00
800, -0.27, 1.69
800, -0.51, 1.59
800, -0.67, 1.89
800, -0.56, 1.89
800, -0.60, 1.81
800, -0.60, 1.87
850, -0.71, 1.90
850, -0.75, 1.89
850, -0.82, 1.98
850, -0.47, 1.76
850, -0.47, 1.89
850, -0.48, 1.73
850, -0.65, 1.85
850, -0.62, 1.87
850, -0.58, 1.90
850, -0.68, 1.96
900, -0.59, 1.89
900, -0.63, 1.92
900, -0.67, 2.00
900, -0.52, 1.79
900, -0.53, 1.83
900, -0.48, 1.79
900, -0.55, 1.71
900, -0.55, 1.90
900, -0.59, 1.96
900, -0.56, 1.80
950, -0.67, 1.90
950, -0.57, 1.80
950, -0.74, 2.05
950, -0.79, 1.96
950, -0.47, 1.74
950, -0.45, 1.91
950, -0.65, 1.95
950, -0.44, 1.78
950, -0.61, 1.97
950, -0.43, 1.94
1000, -0.63, 2.06
1000, -0.56, 1.74
1000, -0.60, 1.87
1000, -0.59, 1.78
1000, -0.67, 1.93
1000, -0.41, 1.69
