50, -0.84, 1.98
50, -0.86, 1.84
50, -0.97, 2.08
50, -0.73, 2.04
50, -0.72, 1.92
50, -0.82, 1.98
50, -0.95, 2.03
50, -1.01, 2.05
50, -0.69, 1.99
50, -0.85, 1.88
100, -0.90, 1.98
100, -0.83, 2.11
100, -0.97, 1.95
100, -0.81, 2.06
100, -0.77, 1.88
100, -0.71, 1.97
100, -0.88, 2.05
100, -0.91, 2.06
100, -0.81, 2.04
100, -0.64, 1.84
150, -0.76, 1.82
150, -0.64, 1.98
150, -0.70, 1.98
150, -0.68, 1.92
150, -0.71, 1.85
150, -0.74, 1.86
150, -0.80, 2.04
150, -0.78, 1.83
150, -0.77, 1.82
150, -0.82, 2.01
200, -0.88, 1.88
200, -0.57, 1.76
200, -0.71, 1.88
200, -0.34, 1.78
200, -0.57, 1.93
200, -0.46, 1.85
200, -0.76, 2.12
200, -0.63, 1.79
200, -0.63, 2.07
200, -0.74, 1.83
250, -0.69, 1.90
250, -0.55, 1.82
250, -0.49, 1.83
250, -0.73, 1.85
250, -0.45, 1.78
250, -0.68, 2.03
250, -0.83, 2.09
250, -0.64, 2.02
250, -0.67, 1.94
250, -0.71, 1.89
300, -0.57, 2.01
300, -0.42, 1.70
300, -0.75, 2.00
300, -0.53, 1.83
300, -0.57, 1.86
300, -0.70, 1.95
300, -0.37, 1.88
300, -0.86, 2.15
300, -0.62, 1.82
300, -0.73, 1.82
350, -0.30, 1.66
350, -0.63, 2.04
350, -0.55, 1.66
350, -0.60, 1.80
350, -0.43, 1.88
350, -0.59, 1.97
350, -0.72, 1.81
350, -0.71, 1.95
350, -0.32, 1.76
350, -0.67, 1.98
400, -0.45, 1.83
400, -0.49, 1.84
400, -0.53, 1.77
400, -0.71, 1.92
400, -0.60, 1.80
400, -0.51, 1.68
400, -0.41, 1.88
400, -0.75, 1.93
400, -0.47, 1.70
400, -0.51, 1.75
450, -0.36, 1.78
450, -0.91, 1.96
450, -0.52, 1.87
450, -0.47, 1.81
450, -0.51, 1.82
450, -0.50, 1.84
450, -0.52, 1.77
450, -0.49, 1.74
450, -0.45, 1.90
450, -0.63, 1.84
450, -0.40, 1.98
450, -0.45, 1.82
450, -0.48, 1.71
450, -0.54, 1.72
450, -0.38, 1.85
450, -0.61, 1.87
450, -0.62, 1.91
450, -0.38, 1.78
450, -0.47, 1.87
450, -0.51, 1.74
500, -0.53, 1.89
500, -0.49, 1.76
500, -0.55, 1.92
500, -0.48, 2.01
500, -0.70, 2.06
500, -0.48, 1.83
500, -0.65, 1.95
500, -0.61, 1.94
500, -0.57, 1.77
500, -0.41, 1.75
550, -0.63, 1.81
550, -0.67, 1.95
550, -0.26, 1.70
550, -0.39, 1.59
550, -0.79, 1.87
550, -0.66, 1.93
550, -0.64, 2.03
550, -0.61, 1.87
550, -0.62, 2.06
550, -0.43, 1.84
600, -0.46, 1.74
600, -0.53, 1.77
600, -0.81, 2.07
600, -0.71, 1.87
600, -0.64, 1.88
600, -0.50, 1.71
600, -0.38, 1.86
600, -0.41, 1.82
600, -0.91, 2.07
600, -0.56, 1.97
650, -0.43, 1.71
650, -0.56, 1.87
650, -0.86, 2.13
650, -0.54, 1.69
650, -0.51, 1.90
650, -0.35, 1.77
650, -0.25, 1.84
650, -0.62, 1.94
650, -0.68, 1.95
650, -0.49, 1.95
700, -0.39, 1.74
700, -0.36, 1.67
700, -0.33, 1.65
700, -0.61, 1.79
700, -0.56, 1.74
700, -0.30, 1.94
700, -0.58, 2.02
700, -0.72, 2.10
700, -0.36, 1.91
700, -0.42, 1.88
750, -0.59, 1.95
750, -0.42, 1.70
750, -0.27, 1.57
750, -0.19, 1.55
750, -0.68, 1.92
750, -0.39, 1.76
750, -0.52, 1.91
750, -0.54, 1.90
750, -0.31, 1.63
750, -0.45, 1.71
800, -0.22, 1.71
800, -0.51, 1.90
800, -0.53, 1.84
800, -0.35, 1.82
800, -0.47, 1.68
800, -0.42, 1.76
800, -0.49, 1.89
800, -0.49, 1.94
800, -0.27, 1.75
800, -0.09, 1.65
850, -0.68, 2.07
850, -0.16, 1.70
850, -0.39, 1.66
850, -0.04, 1.74
850, -0.29, 1.82
850, -0.48, 1.84
850, -0.30, 1.79
850, -0.33, 1.77
850, -0.45, 2.06
850, -0.38, 1.71
900, -0.27, 1.82
900, -0.46, 1.87
900, -0.55, 1.91
900, -0.51, 2.00
900, -0.58, 1.79
900, -0.68, 2.07
900, -0.33, 1.78
900, -0.29, 1.83
900, -0.58, 1.90
900, -0.69, 2.12
950, -0.22, 1.65
950, -0.62, 1.95
950, -0.76, 2.02
950, -0.60, 1.91
950, -0.16, 1.66
950, -0.41, 1.93
950, -0.49, 1.90
950, -0.31, 1.71
950, -0.14, 1.77
950, -0.39, 1.63
1000, -0.58, 1.82
1000, -0.46, 1.90
1000, -0.59, 1.82
1000, -0.40, 1.88
1000, -0.55, 1.90
1000, -0.41, 1.75
1000, -0.55, 2.01
1000, -0.53, 1.75
1000, -0.74, 2.17
1000, -0.42, 1.62
1050, -0.56, 1.93
1050, -0.41, 1.74
1050, -0.54, 2.02
1050, -0.50, 2.05
1050, -0.59, 1.91
1050, -0.52, 1.98
1050, -0.48, 1.89
1050, -0.46, 1.86
1050, -0.78, 2.07
1050, -0.52, 1.87
1100, -0.41, 1.94
1100, -0.39, 1.83
1100, -0.90, 2.14
1100, -0.31, 1.72
1100, -0.40, 2.11
1100, -0.42, 1.94
1100, -0.31, 1.85
1100, -0.67, 2.03
1100, -0.55, 1.88
1100, -0.68, 2.22
1150, -0.23, 1.66
1150, -0.53, 1.73
1150, -0.32, 1.85
1150, -0.45, 1.94
1150, -0.42, 1.85
1150, -0.37, 1.84
1150, -0.32, 1.80
1150, -0.73, 2.11
1150, -0.60, 1.99
1150, -0.73, 2.02
1200, -0.53, 2.04
1200, -0.62, 1.99
1200, -0.33, 1.81
1200, -0.56, 2.00
1200, -0.53, 2.16
1200, -0.45, 1.73
1200, -0.40, 1.71
1200, -0.47, 1.81
1200, -0.44, 1.92
1200, -0.27, 1.93
1250, -0.40, 1.93
1250, -0.44, 1.84
1250, -0.55, 1.90
1250, -0.47, 1.80
1250, -0.46, 1.71
1250, -0.11, 1.83
1250, -0.39, 1.71
1250, -0.44, 1.79
1250, -0.57, 2.09
1250, -0.37, 1.72
1300, -0.60, 1.80
1300, -0.51, 1.77
1300, -0.15, 1.76
1300, -0.18, 1.78
1300, -0.68, 2.07
1300, -0.60, 1.89
1300, -0.25, 1.87
1300, -0.23, 1.67
1300, -0.56, 2.00
1300, -0.49, 1.94
1350, -0.65, 1.97
1350, -0.66, 1.78
1350, -0.42, 1.90
1350, -0.46, 1.69
1350, -0.45, 1.75
1350, -0.71, 1.92
1350, -0.49, 1.81
1350, -0.32, 1.93
1350, -0.25, 1.90
1350, -0.53, 2.04
1400, -0.51, 1.72
1400, -0.47, 1.88
1400, -0.39, 1.76
1400, -0.34, 1.77
1400, -0.40, 1.75
1400, -0.39, 1.83
1400, -0.47, 1.87
1400, -0.17, 1.69
1400, -0.18, 1.84
1400, -0.39, 1.83
1450, -0.55, 1.90
1450, -0.24, 1.81
1450, -0.48, 1.94
1450, -0.41, 1.80
1450, -0.56, 1.87
1450, -0.41, 1.96
1450, -0.44, 1.78
1450, -0.60, 1.85
1450, -0.21, 1.76
1450, -0.43, 1.79
1500, -0.22, 1.72
1500, -0.40, 1.72
1500, -0.46, 1.85
1500, -0.38, 1.75
1500, -0.53, 1.92
1500, -0.49, 1.80
1500, -0.43, 1.80
1500, -0.36, 1.86
1500, -0.23, 1.83
1500, -0.65, 2.23
1550, -0.22, 1.80
1550, -0.16, 1.87
1550, -0.40, 1.70
1550, -0.54, 1.87
1550, -0.43, 1.87
1550, -0.17, 1.70
1550, -0.31, 1.91
1550, -0.46, 1.81
1550, -0.58, 1.96
1550, -0.36, 1.85
1600, -0.47, 2.04
1600, -0.44, 1.77
1600, -0.64, 1.97
1600, -0.20, 1.79
1600, -0.34, 1.82
1600, -0.55, 1.99
1600, -0.38, 1.88
1600, -0.30, 1.89
1600, -0.23, 1.70
1600, -0.21, 1.86
1650, -0.17, 1.96
1650, -0.44, 1.88
1650, -0.39, 2.08
1650, -0.59, 1.93
1650, -0.21, 2.00
1650, -0.48, 1.79
1650, -0.52, 1.90
1650, -0.44, 1.75
1650, -0.62, 1.88
1650, -0.31, 1.67
1700, -0.37, 1.88
1700, -0.63, 2.06
1700, -0.52, 1.91
1700, -0.46, 1.74
1700, -0.27, 1.86
1700, -0.58, 1.82
1700, -0.56, 1.83
1700, -0.33, 1.81
1700, -0.53, 1.89
1700, -0.44, 1.78
1750, -0.34, 1.66
1750, -0.20, 1.74
1750, -0.47, 1.90
1750, -0.46, 1.78
1750, -0.47, 1.87
1750, -0.50, 1.90
1750, -0.05, 1.86
1750, -0.53, 1.70
1750, -0.59, 1.85
1750, -0.64, 2.02
1800, -0.42, 1.63
1800, -0.75, 2.14
1800, -0.40, 1.81
1800, -0.34, 1.79
1800, -0.23, 1.78
1800, -0.17, 1.96
1800, 0.01, 1.64
1800, -0.57, 1.70
1800, -0.06, 1.75
1800, -0.26, 1.80
1850, -0.83, 1.98
1850, -0.34, 1.77
1850, -0.40, 1.90
1850, -0.20, 1.60
1850, -0.19, 1.75
1850, -0.47, 1.91
1850, -0.50, 1.90
1850, -0.79, 2.15
1850, -0.51, 1.88
1850, -0.47, 1.78
1900, -0.37, 1.98
1900, -0.62, 2.08
1900, -0.47, 1.78
1900, -0.52, 2.18
1900, -0.26, 1.72
1900, -0.55, 1.86
1900, -0.64, 1.99
1900, -0.53, 1.88
1900, -0.05, 1.91
1900, -0.57, 2.01
1950, -0.72, 2.03
1950, -0.61, 2.13
1950, -0.42, 1.88
1950, -0.60, 1.98
1950, -0.49, 1.85
1950, -0.27, 1.62
1950, -0.35, 1.83
1950, -0.37, 1.88
1950, -0.44, 1.80
1950, -0.45, 2.00
2000, -0.64, 2.02
2000, -0.56, 2.13
2000, -0.59, 1.99
2000, -0.29, 1.88
2000, -0.21, 1.78
2000, -0.41, 1.80
2000, -0.52, 1.82
2000, -0.34, 1.96
2000, -0.11, 1.57
2000, -0.25, 1.72
2100, -0.37, 1.86
2100, -0.58, 2.04
2100, -0.38, 2.15
2100, -0.53, 2.04
2100, -0.37, 1.99
2100, -0.39, 1.83
2100, -0.52, 1.77
2100, -0.33, 1.89
2100, -0.41, 1.99
2100, -0.51, 2.00
2200, -0.20, 1.69
2200, -0.56, 1.78
2200, -0.31, 1.75
2200, -0.36, 1.71
2200, -0.68, 1.87
2200, -0.58, 2.04
2200, -0.15, 1.74
2200, -0.45, 1.96
2200, -0.28, 1.82
2200, -0.38, 1.85
2300, -0.63, 1.87
2300, -0.28, 1.87
2300, -0.46, 1.81
2300, -0.09, 1.80
2300, -0.41, 1.96
2300, -0.57, 1.96
2300, -0.14, 2.08
2300, -0.08, 1.65
2300, -0.44, 1.71
2300, -0.27, 1.87
2400, -0.27, 1.66
2400, -0.46, 1.85
2400, -0.20, 1.77
2400, -0.41, 1.88
2400, -0.69, 2.28
2400, -0.64, 1.90
2400, -0.88, 2.06
2400, -0.29, 1.69
2400, -0.44, 1.90
2400, -0.37, 1.79
2500, -0.44, 2.00
2500, -0.35, 1.98
2500, -0.44, 2.03
2500, -0.17, 1.73
2500, -0.32, 1.82
2500, -0.18, 1.71
2500, -0.37, 1.87
2500, -0.69, 1.93
2500, -0.46, 1.86
2500, -0.26, 1.81
2600, -0.37, 1.68
2600, -0.45, 2.01
2600, -0.38, 1.83
2600, -0.36, 1.75
2600, -0.34, 1.69
2600, -0.36, 1.87
2600, -0.44, 1.94
2600, -0.62, 2.05
2600, -0.46, 1.87
2600, -0.46, 1.64
2700, -0.23, 1.74
